Age,Career_Level,Employment_Status,Income,Financial_Status,Location,Housing,Food,Transportation,Dependents,Education_Cost,Total_Invested_Amount,Emergency_Fund,Tax,Monthly_Savings,Expected_ROI,Healthcare_Cost,Debt,Cost_of_Living,Inflation_Rate,Retirement_Age,Life_Expectancy,Savings_Rate,Desired_Expenses
27,Entry-Level,Employed,4509,Middle Income,Urban,2254.5,431.48,360.72,2,839.9947832357357,230.4,17922.98,578.24,884.06,0.1660672982011874,180.36,834.24,3227.06,2.36,65,84,764.52,3434.25
30,Late-Career,Employed,11559,High Income,Rural,3467.7,1232.04,462.36,1,3325.5932361998252,290.57,18315.57,1508.49,4888.41,0.14006421693551965,924.7200000000001,1340.81,6086.82,2.54,65,82,1307.25,4218.86
31,Entry-Level,Employed,5752,Middle Income,Urban,2876.0,890.93,460.16,0,0.0,784.14,16628.26,415.46,1109.45,0.07673862910982182,460.1600000000001,1672.22,4687.25,2.29,65,85,816.72,2948.43
50,Late-Career,Employed,19908,High Income,Suburban,7963.2,4085.06,1194.48,2,374.06294010545435,8017.07,59985.34,2056.76,4608.5,0.04296133589885605,1592.64,1095.29,14835.38,2.85,65,85,3459.53,8382.15
41,Entry-Level,Employed,3175,Low Income,Suburban,1270.0,435.57,190.5,1,3787.9504517288046,746.8,10597.29,337.12,941.81,0.05543697301423531,254.0,608.34,2150.0699999999997,2.58,65,87,638.69,1760.92
22,Entry-Level,Unemployed,2000,Low Income,Rural,600.0,276.41,80.0,0,0.0,121.0,4064.75,244.73,798.86,0.1535367666656076,100.0,724.08,1056.41,2.0,65,86,309.89,688.01
37,Mid-Career,Employed,14372,High Income,Suburban,5748.8,1863.41,862.32,1,1990.732515421531,3578.78,44335.32,1493.72,4403.75,0.0455122966975566,1149.76,1833.85,9624.29,2.02,65,89,2510.72,9240.2
40,Mid-Career,Unemployed,3331,Low Income,Suburban,1332.4,410.59,199.86,0,0.0,1059.98,10819.97,397.18,990.97,0.048298736572068006,333.1,125.22,2275.95,1.5,65,83,600.25,2191.38
48,Late-Career,Employed,6773,Middle Income,Urban,3386.5,1115.84,541.84,3,1536.2853831682282,2635.97,19823.87,784.24,944.58,0.08347684040733405,541.84,1153.1,5586.02,2.08,65,78,1056.74,5255.38
53,Mid-Career,Employed,10567,High Income,Urban,5283.5,793.97,845.36,3,8443.824295812985,1873.51,28925.32,1234.41,2409.76,0.039457453971358525,845.3600000000001,814.41,7768.1900000000005,2.9,65,86,1814.06,7155.04
22,Late-Career,Employed,20000,High Income,Rural,6000.0,4280.94,800.0,2,4688.911744143332,2211.21,45095.75,2113.44,6805.62,0.1206982083068826,800.0,3385.63,11880.939999999999,3.16,65,80,4572.95,13508.26
25,Entry-Level,Employed,4884,Middle Income,Urban,2442.0,570.1,390.72,0,0.0,405.49,18710.64,523.66,957.52,0.09399350000525032,195.36,645.81,3598.18,2.84,65,86,1379.48,3184.9
22,Entry-Level,Employed,4063,Middle Income,Urban,2031.5,756.1,325.04,0,0.0,601.51,9752.03,399.78,550.58,0.12050244020680093,162.52,1171.95,3275.16,2.78,65,84,854.92,2101.76
32,Mid-Career,Employed,9284,Middle Income,Suburban,3713.6,803.07,557.04,3,-212.5135768039163,1228.69,19915.65,1184.65,3025.64,0.03180483392359505,742.72,1417.19,5816.43,2.44,65,89,1917.9,7360.66
40,Late-Career,Employed,19267,High Income,Urban,9633.5,3534.38,1541.36,0,0.0,9710.83,74108.47,2532.11,2025.65,0.0621015194241659,1541.3600000000001,1108.52,16250.600000000002,2.89,65,80,3775.97,12198.88
46,Late-Career,Employed,18794,High Income,Rural,5638.2,3450.53,751.76,1,5145.8592290146935,9405.31,46214.19,1965.62,6987.89,0.0298986828619259,1503.5200000000002,3413.12,11344.01,2.64,65,86,3391.47,17310.62
34,Mid-Career,Employed,8343,Middle Income,Suburban,3337.2,1411.72,500.58,2,1293.2010519217772,713.94,22619.4,1254.89,1838.61,0.07501410174536395,667.44,1319.43,5916.9400000000005,3.4,65,84,1908.78,6783.4
31,Entry-Level,Employed,3604,Low Income,Suburban,1441.6,361.4,216.24,1,4930.653334322253,633.48,9328.58,409.8,1174.96,0.07490984390511136,288.32,777.17,2307.56,2.45,65,84,897.97,2169.58
36,Mid-Career,Employed,7312,Middle Income,Rural,2193.6,1188.03,292.48,1,4408.672419708158,1687.56,13200.17,1101.21,2536.68,0.06918950117938018,584.96,1569.94,4259.07,3.17,65,84,1037.71,4455.49
24,Entry-Level,Employed,2746,Low Income,Urban,1373.0,249.47,219.68,1,6704.0800896273395,121.88,7906.78,294.25,609.6,0.14769686784432082,109.84000000000002,977.47,1951.99,2.94,65,79,691.76,1853.0
60,Late-Career,Unemployed,13596,High Income,Urban,6798.0,1867.57,1087.68,1,2164.4339749727624,2166.22,43939.45,1080.45,2762.3,0.03435697054189374,2039.4,757.54,11792.65,2.87,65,88,3824.18,10707.81
22,Late-Career,Employed,6535,Middle Income,Urban,3267.5,1316.61,522.8,0,0.0,1070.0,29127.61,836.77,591.32,0.10723129833586335,261.40000000000003,1618.97,5368.3099999999995,1.49,65,81,977.76,2089.64
37,Mid-Career,Employed,7204,Middle Income,Urban,3602.0,1367.57,576.32,3,2276.7437812549088,3239.55,20977.36,900.29,757.82,0.07988828840180476,576.32,1560.34,6122.209999999999,2.96,65,87,1772.43,5380.39
59,Mid-Career,Employed,4534,Middle Income,Suburban,1813.6,683.54,272.04,1,5871.141986327247,1083.13,15517.06,547.2,1217.62,0.035555204701222955,362.72,166.42,3131.8999999999996,2.44,65,85,1277.54,2747.53
35,Mid-Career,Employed,4189,Middle Income,Rural,1256.7,424.18,167.56,1,-656.8117616839259,1155.86,9117.84,448.87,1891.69,0.07952995405545779,335.12,650.5,2183.56,2.28,65,89,987.74,2982.76
32,Entry-Level,Employed,3679,Low Income,Urban,1839.5,670.61,294.32,4,-1136.7514308620648,665.36,8584.42,438.94,435.63,0.08381710618664745,294.32,656.46,3098.7500000000005,1.76,65,79,703.43,1626.52
30,Late-Career,Employed,20000,High Income,Urban,10000.0,3019.38,1600.0,1,3178.7905578632267,1229.58,75639.12,2195.5,3185.12,0.10519202945711661,1600.0,3994.63,16219.380000000001,2.5,65,81,4778.83,8706.83
32,Mid-Career,Employed,10254,High Income,Rural,3076.2,348.47,410.16,3,2114.821414451688,1611.6,11913.5,1168.47,5250.7,0.1385224082962686,820.3200000000002,1796.46,4655.15,2.52,65,87,1634.22,6161.66
51,Late-Career,Employed,7147,Middle Income,Urban,3573.5,1351.72,571.76,0,0.0,2189.63,32938.69,977.94,672.08,0.027267445481931406,571.7600000000001,926.2,6068.740000000001,1.85,65,85,1317.71,4977.35
22,Entry-Level,Employed,2510,Low Income,Urban,1255.0,373.46,200.8,0,0.0,282.65,10276.62,310.45,370.29,0.07135392755247771,100.4,789.98,1929.66,1.76,65,89,410.05,916.84
53,Late-Career,Employed,19703,High Income,Urban,9851.5,4140.04,1576.24,0,0.0,5334.08,60590.29,2604.72,1530.5,0.030977617972852332,1576.24,109.69,17144.02,2.74,65,80,2613.41,9658.37
22,Entry-Level,Employed,2517,Low Income,Rural,755.1,239.71,100.68,1,-746.011661861241,-25.54,4132.44,290.37,1131.14,0.06336107846184325,100.68,867.28,1196.17,2.94,65,89,508.62,932.15
31,Entry-Level,Unemployed,3275,Low Income,Suburban,1310.0,-28.94,196.5,2,7088.963114399889,291.38,6123.49,370.6,1426.84,0.12593174492219994,327.5,771.96,1805.06,2.6,65,83,704.79,2006.67
29,Late-Career,Employed,17750,High Income,Suburban,7100.0,2910.19,1065.0,0,0.0,1994.13,45059.42,1720.51,4954.3,0.09038126571079566,710.0,3883.68,11785.19,3.08,65,89,4137.84,15070.4
42,Entry-Level,Employed,2531,Low Income,Rural,759.3,416.55,101.24,0,0.0,813.71,5257.8,284.99,968.92,0.07817874993777199,202.48000000000002,406.87,1479.57,2.46,65,79,-60.56,1264.85
22,Entry-Level,Employed,3605,Low Income,Urban,1802.5,236.01,288.4,0,0.0,164.26,9202.53,193.15,1084.94,0.07852098330448173,144.20000000000002,494.16,2471.1099999999997,2.47,65,85,753.93,2406.89
40,Late-Career,Employed,8329,Middle Income,Urban,4164.5,841.85,666.32,4,2231.021757916964,3062.57,27588.46,901.16,1755.17,0.03885497075959793,666.32,679.24,6338.99,2.04,65,85,1698.64,4732.82
59,Late-Career,Employed,11993,High Income,Rural,3597.9,3451.12,479.72,1,2873.2202959303786,3829.2,26296.32,1419.52,3044.74,0.03237418570502952,959.44,1179.2,8488.18,1.72,65,89,1744.54,7259.82
22,Mid-Career,Employed,8459,Middle Income,Urban,4229.5,1139.59,676.72,1,3965.580248120636,787.64,33481.36,1110.44,1302.75,0.09180603568842244,338.36,2223.81,6384.17,3.43,65,78,1503.83,3895.92
37,Mid-Career,Employed,2721,Low Income,Suburban,1088.4,507.6,163.26,2,5167.166206219991,930.66,9565.46,311.9,649.84,0.04684203022850518,217.68000000000004,536.07,1976.94,3.07,65,80,646.82,1763.78
27,Mid-Career,Unemployed,8821,Middle Income,Rural,2646.3,1036.18,352.84,0,0.0,364.22,17874.25,1119.86,3665.82,0.146140488455849,441.05,2572.17,4476.370000000001,1.8,65,79,1807.16,4585.32
40,Entry-Level,Employed,3480,Low Income,Suburban,1392.0,158.29,208.8,1,6039.904011828598,1255.22,9777.36,265.89,1455.02,0.0669477968341711,278.40000000000003,317.15,2037.49,2.58,65,84,692.91,2849.27
35,Entry-Level,Employed,4052,Middle Income,Suburban,1620.8,573.31,243.12,3,-1271.5996974696109,469.25,9118.74,481.63,1133.14,0.06812170219748857,324.16,1209.59,2761.3899999999994,2.45,65,84,991.31,1918.08
27,Mid-Career,Employed,8171,Middle Income,Rural,2451.3,1117.14,326.84,1,4519.574473906154,845.01,11891.11,706.06,3569.66,0.07669413704135825,326.84000000000003,958.88,4222.120000000001,2.36,65,81,2579.93,5693.68
40,Mid-Career,Employed,11592,High Income,Rural,3477.6,1507.03,463.68,1,1320.9448839646852,3634.3,26465.84,1110.91,5032.78,0.0833458143476756,927.3600000000001,329.07,6375.67,2.3,65,89,2177.8,9807.3
56,Mid-Career,Unemployed,7875,Middle Income,Urban,3937.5,1136.11,630.0,0,0.0,2321.59,24946.04,915.52,1255.87,0.04246347952948499,787.5,775.27,6491.11,2.69,65,89,1672.17,5735.38
32,Mid-Career,Employed,6211,Middle Income,Urban,3105.5,1013.72,496.88,0,0.0,186.53,21702.56,903.86,691.04,0.09361840249207243,496.88000000000005,813.16,5112.9800000000005,2.91,65,85,965.32,2575.31
43,Entry-Level,Employed,3622,Low Income,Urban,1811.0,516.11,289.76,2,1654.1893359811968,961.65,14910.97,461.53,543.6,0.07868623475341542,289.76,494.49,2906.63,2.7,65,80,1112.82,1450.24
22,Mid-Career,Employed,9129,Middle Income,Suburban,3651.6,792.39,547.74,0,0.0,1672.43,29500.01,1098.81,3038.46,0.12018910618095753,365.16,1529.63,5356.889999999999,2.44,65,86,1579.4,5641.66
23,Entry-Level,Unemployed,3548,Low Income,Urban,1774.0,618.45,283.84,2,4786.376694414503,297.17,13122.81,424.37,447.34,0.1088373040162096,177.4,947.25,2853.69,2.42,65,82,388.88,1984.31
40,Mid-Career,Employed,7621,Middle Income,Suburban,3048.4,400.34,457.26,0,0.0,3257.42,20671.2,805.75,2909.25,0.05873804894091307,609.6800000000001,327.93,4515.68,2.97,65,79,1761.13,4780.81
52,Mid-Career,Employed,5394,Middle Income,Urban,2697.0,256.12,431.52,0,0.0,1556.93,11004.9,588.6,1420.76,0.05124414149970889,431.52,751.94,3816.16,2.73,65,86,644.54,3933.77
39,Late-Career,Employed,11685,High Income,Suburban,4674.0,2184.62,701.1,0,0.0,3058.45,26324.05,1502.08,2623.2,0.06679057574808432,934.8000000000001,3381.29,8494.52,2.54,65,78,3093.62,6579.92
31,Entry-Level,Unemployed,2097,Low Income,Urban,1048.5,367.71,167.76,0,0.0,250.06,8236.03,193.54,319.49,0.07438239107437845,209.7,548.74,1793.67,2.48,65,88,481.19,955.56
34,Entry-Level,Unemployed,5249,Middle Income,Suburban,2099.6,772.29,314.94,1,2917.480694699879,734.48,13684.56,692.14,1370.03,0.15886205085695584,524.9,1293.63,3711.73,2.67,65,85,780.02,3050.32
22,Entry-Level,Employed,2256,Low Income,Suburban,902.4,180.99,135.36,0,0.0,352.04,5286.81,253.19,784.06,0.07623989277714267,90.24000000000001,792.12,1308.99,2.27,65,83,526.84,1754.94
42,Mid-Career,Employed,5421,Middle Income,Urban,2710.5,621.27,433.68,3,-1029.8024650132165,1836.86,14782.49,740.03,915.52,0.041743910267976095,433.68000000000006,536.25,4199.13,2.91,65,89,993.72,3010.56
45,Mid-Career,Unemployed,5344,Middle Income,Urban,2672.0,731.39,427.52,1,3668.6541091070067,1054.24,18472.91,744.0,769.09,0.06287179650958984,534.4,551.54,4365.3099999999995,1.96,65,78,1182.84,4663.91
29,Entry-Level,Employed,4394,Middle Income,Suburban,1757.6,308.48,263.64,0,0.0,701.64,8283.31,380.25,1684.03,0.09668905722124421,175.76,723.55,2505.4799999999996,2.29,65,81,597.29,3000.09
29,Entry-Level,Unemployed,3205,Low Income,Urban,1602.5,362.32,256.4,1,1322.9987672320956,265.65,10841.22,347.32,636.46,0.09413220289452325,160.25,903.08,2381.47,2.81,65,80,425.81,2142.48
38,Mid-Career,Employed,11243,High Income,Urban,5621.5,2053.16,899.44,4,1515.0264444608008,5042.08,30192.81,1156.79,1512.11,0.06280933951469714,899.44,3041.9,9473.54,1.93,65,84,2427.29,5263.89
29,Entry-Level,Employed,2826,Low Income,Rural,847.8,625.58,113.04,0,0.0,311.92,5063.02,236.66,1002.92,0.11647380026675096,113.04000000000002,560.21,1699.46,1.71,65,84,831.39,1501.22
34,Late-Career,Unemployed,16394,High Income,Suburban,6557.6,2115.29,983.64,1,-4202.170208919036,2004.72,38539.92,1628.73,5108.74,0.08410021204889574,1639.4,1895.49,11295.929999999998,2.53,65,83,2749.98,10301.15
60,Mid-Career,Employed,4993,Middle Income,Rural,1497.9,937.81,199.72,1,1597.4208584169,1639.66,9733.75,842.94,1514.63,0.0333221760571171,599.1600000000001,385.63,3234.59,1.65,65,87,818.66,2723.9
32,Entry-Level,Employed,5645,Middle Income,Urban,2822.5,306.51,451.6,3,1248.3703507074133,111.57,20291.23,746.21,1318.18,0.08492240458282946,451.6,599.78,4032.21,1.85,65,87,1033.4,4172.51
30,Entry-Level,Employed,2312,Low Income,Urban,1156.0,423.03,184.96,3,4065.5664186452486,101.25,5582.78,366.1,181.91,0.12624218864740772,184.96,392.82,1948.95,2.88,65,89,309.42,1345.58
27,Late-Career,Employed,16549,High Income,Rural,4964.7,1817.12,661.96,0,0.0,1739.75,26275.36,2260.3,6844.92,0.09075557111640588,661.96,2727.89,8105.74,2.4,65,85,3767.22,7637.84
43,Entry-Level,Employed,4133,Middle Income,Suburban,1653.2,683.46,247.98,4,2569.7723996590203,1648.13,12008.65,434.64,1113.72,0.0750093972387019,330.64000000000004,276.81,2915.2799999999997,3.14,65,84,1013.0,2491.96
32,Entry-Level,Employed,3913,Low Income,Suburban,1565.2,538.48,234.78,0,0.0,553.93,10390.25,439.68,1134.86,0.09855040963796968,313.04,686.48,2651.5000000000005,1.9,65,81,876.95,1963.68
27,Late-Career,Employed,14073,High Income,Urban,7036.5,3040.06,1125.84,0,0.0,2020.57,35148.16,1854.38,1016.22,0.05388921996616213,562.92,3807.82,11765.32,2.45,65,84,2695.15,9271.3
50,Late-Career,Employed,14350,High Income,Urban,7175.0,1525.09,1148.0,2,4804.542799886905,5728.41,29758.54,1847.56,2654.35,0.04494497531780321,1148.0,1091.35,10996.09,2.7,65,78,2134.69,6877.81
52,Late-Career,Employed,15219,High Income,Urban,7609.5,2760.43,1217.52,1,2000.2551391782963,1699.99,69109.91,1650.55,1981.0,0.04141478952934674,1217.5200000000002,1077.4,12804.970000000001,1.91,65,80,4613.87,12705.35
27,Mid-Career,Employed,7058,Middle Income,Urban,3529.0,960.06,564.64,0,0.0,1192.85,25149.76,633.81,1370.49,0.09514405703926809,282.32,1492.71,5336.0199999999995,3.02,65,79,1109.01,2359.34
22,Entry-Level,Unemployed,4463,Middle Income,Urban,2231.5,634.12,357.04,0,0.0,900.9,13200.72,829.03,411.31,0.10774608204103411,223.15,1334.87,3445.81,2.76,65,84,695.97,2271.04
47,Entry-Level,Employed,5710,Middle Income,Urban,2855.0,804.01,456.8,1,2607.8135786461244,1880.47,18156.06,669.08,925.11,0.086350816380348,456.8,407.66,4572.610000000001,1.7,65,86,630.43,3349.29
26,Mid-Career,Employed,5827,Middle Income,Rural,1748.1,627.66,233.08,0,0.0,731.44,9912.68,661.28,2556.88,0.09129908795601423,233.08000000000004,1329.15,2841.9199999999996,2.48,65,82,751.17,2836.82
44,Mid-Career,Employed,3390,Low Income,Urban,1695.0,506.11,271.2,1,1806.0128231581352,914.69,9974.83,414.48,503.21,0.061155082933344554,271.2,297.84,2743.5099999999998,2.69,65,86,737.26,750.78
22,Mid-Career,Employed,7235,Middle Income,Suburban,2894.0,1062.59,434.1,1,5986.006208886407,915.36,21721.33,833.08,2011.23,0.14578647876388837,289.40000000000003,1043.65,4680.09,2.2,65,89,1292.61,6152.5
45,Late-Career,Employed,20000,High Income,Rural,6000.0,3241.24,800.0,2,2679.7397208041257,5544.21,56717.3,2449.09,7509.67,0.06904992912205364,1600.0,441.73,11641.24,1.76,65,85,3136.11,13495.5
22,Entry-Level,Employed,2696,Low Income,Suburban,1078.4,415.79,161.76,0,0.0,264.94,5882.58,392.91,647.14,0.14435541635720628,107.84000000000002,362.57,1763.79,2.64,65,78,431.66,1017.21
43,Mid-Career,Employed,12417,High Income,Urban,6208.5,2357.98,993.36,0,0.0,2735.48,52780.68,1459.11,1398.05,0.01952136778034111,993.3600000000001,1595.84,10553.2,3.61,65,88,2164.43,4952.07
35,Entry-Level,Unemployed,5177,Middle Income,Suburban,2070.8,1015.6,310.62,1,5063.30754915035,1617.25,11429.85,500.85,1279.13,0.028930877326734692,517.7,1053.3,3914.7200000000003,2.31,65,79,863.42,1785.06
23,Mid-Career,Employed,5839,Middle Income,Suburban,2335.6,569.12,350.34,2,182.16179461895035,175.15,11864.62,681.8,1902.14,0.10465738156174838,233.56,1625.55,3488.62,3.28,65,83,1577.31,3174.96
30,Entry-Level,Employed,4068,Middle Income,Suburban,1627.2,786.91,244.08,3,3889.7917900197685,385.68,8271.03,450.38,959.43,0.11053273875030205,325.44000000000005,907.79,2983.63,2.12,65,82,737.94,3197.29
43,Entry-Level,Employed,5128,Middle Income,Suburban,2051.2,465.02,307.68,0,0.0,774.7,9664.62,761.4,1542.7,0.0680307727143841,410.24,959.62,3234.1399999999994,2.61,65,88,1062.98,2674.84
36,Entry-Level,Unemployed,3120,Low Income,Rural,936.0,559.71,124.8,0,0.0,859.25,9321.03,447.48,1052.01,0.05295900687935416,312.0,811.07,1932.51,2.89,65,84,633.24,1549.6
42,Mid-Career,Employed,6889,Middle Income,Suburban,2755.6,1246.82,413.34,3,773.4103317707377,2374.43,19333.59,841.49,1631.75,0.040076215088080056,551.12,81.64,4966.88,2.5,65,86,1409.89,4893.98
58,Mid-Career,Employed,5754,Middle Income,Urban,2877.0,313.21,460.32,1,1685.9295259653522,2063.99,11802.15,543.32,1560.15,0.032941959448843504,460.32,199.82,4110.85,2.35,65,81,1044.17,3529.71
22,Mid-Career,Unemployed,4455,Middle Income,Suburban,1782.0,688.96,267.3,0,0.0,587.66,16098.72,425.37,1291.37,0.04665391817302458,222.75,1682.19,2961.01,2.86,65,85,785.36,2480.19
54,Late-Career,Employed,11753,High Income,Urban,5876.5,1487.64,940.24,0,0.0,4163.41,46811.6,1413.91,2034.71,0.03141155721701041,940.24,1621.05,9244.62,3.45,65,81,2728.52,7942.92
36,Entry-Level,Employed,2276,Low Income,Rural,682.8,255.05,91.04,1,2400.6078866713715,498.68,5416.13,288.43,958.68,0.04750377590928222,182.08,406.79,1210.9699999999998,2.65,65,80,480.2,684.56
24,Entry-Level,Employed,3534,Low Income,Urban,1767.0,768.8,282.72,0,0.0,389.59,16348.6,397.6,317.88,0.07238924151079225,141.35999999999999,1103.59,2959.8800000000006,2.24,65,89,572.77,2249.53
22,Late-Career,Employed,11150,High Income,Urban,5575.0,1308.07,892.0,1,2904.4014992304205,1343.1,28459.77,1230.92,2144.01,0.1317117703406973,446.0,1561.03,8221.07,2.41,65,79,635.63,8455.78
32,Entry-Level,Employed,3733,Low Income,Rural,1119.9,409.44,149.32,4,1546.451724332314,637.38,9247.92,403.7,1650.64,0.06813279047970147,298.64000000000004,488.84,1977.3000000000002,3.76,65,85,633.31,1419.95
46,Late-Career,Employed,7220,Middle Income,Suburban,2888.0,1110.33,433.2,2,1244.7652862741897,1389.78,22467.74,863.02,1925.45,0.07598492915034491,577.6,1165.31,5009.13,2.57,65,88,952.92,3683.71
33,Entry-Level,Employed,3830,Low Income,Urban,1915.0,705.79,306.4,2,3665.438659170376,361.58,16419.42,277.08,625.73,0.10879471675968906,306.40000000000003,491.83,3233.59,2.2,65,85,589.19,1048.05
53,Late-Career,Employed,19167,High Income,Urban,9583.5,2739.3,1533.36,1,333.70398304558194,7049.57,74694.88,1877.86,3432.98,0.055271323841551305,1533.3600000000001,1150.85,15389.52,1.93,65,88,2566.34,9604.93
22,Entry-Level,Employed,2000,Low Income,Rural,600.0,416.64,80.0,1,2505.3280722071636,83.21,4429.86,214.92,688.44,0.0996833069535744,80.0,660.61,1176.6399999999999,1.59,65,89,515.96,938.67
34,Late-Career,Employed,16870,High Income,Urban,8435.0,2978.38,1349.6,3,3666.4610699800432,1410.02,67939.84,2431.81,1675.21,0.1280846078238463,1349.6000000000001,3988.05,14112.580000000002,2.68,65,80,4346.12,13868.35
22,Mid-Career,Employed,11183,High Income,Rural,3354.9,459.5,447.32,0,0.0,1737.68,16140.71,1159.94,5761.34,0.12101786191831382,447.32,1212.75,4709.04,2.83,65,78,2660.45,5557.22
39,Late-Career,Employed,8951,Middle Income,Urban,4475.5,1105.69,716.08,0,0.0,2626.07,25099.51,1106.43,1547.3,0.07518884347645166,716.08,1339.78,7013.35,2.3,65,83,1640.78,5464.95
45,Entry-Level,Employed,5172,Middle Income,Suburban,2068.8,630.51,310.32,2,1571.8697640356424,1685.5,10003.16,644.07,1518.3,0.055521211513734514,413.76000000000005,287.21,3423.390000000001,2.49,65,82,862.2,3970.87
29,Mid-Career,Employed,8757,Middle Income,Rural,2627.1,1523.44,350.28,0,0.0,939.83,26128.29,1278.16,2978.02,0.05696257417286954,350.28000000000003,2224.9,4851.099999999999,1.91,65,85,1097.05,2087.82
22,Late-Career,Employed,11474,High Income,Urban,5737.0,215.24,917.92,0,0.0,1447.63,26608.2,1666.62,2937.22,0.1031951620425756,458.96000000000004,1380.26,7329.12,2.57,65,83,2819.39,6715.03
37,Mid-Career,Unemployed,7332,Middle Income,Urban,3666.0,2034.27,586.56,2,528.5939559011822,1749.99,28679.68,871.41,173.76,0.06530576689567616,733.2,2075.7,7020.03,2.74,65,81,1784.84,2933.45
40,Mid-Career,Unemployed,9174,Middle Income,Urban,4587.0,1619.68,733.92,0,0.0,2454.39,28970.05,1013.64,1219.76,0.0314134705805187,917.4,536.28,7858.0,2.23,65,87,2060.84,3703.04
39,Mid-Career,Employed,7728,Middle Income,Suburban,3091.2,1216.73,463.68,5,5876.338402291403,2502.12,28056.04,824.76,2131.63,0.08572504172909717,618.24,1397.99,5389.85,3.35,65,87,1117.24,3376.06
49,Mid-Career,Employed,9116,Middle Income,Suburban,3646.4,1905.96,546.96,3,3330.4801001298506,2828.77,24428.68,1049.97,1966.71,0.062423643038013565,729.2800000000001,511.06,6828.6,2.08,65,89,1669.57,4482.1
22,Mid-Career,Employed,4737,Middle Income,Suburban,1894.8,1265.64,284.22,0,0.0,549.54,18379.46,527.32,765.02,0.06526861228176192,189.48000000000002,1550.46,3634.14,2.64,65,89,919.1,1946.3
